name,affiliation
Fangming Liu,Huazhong University of Science and Technology
Lu Liu,University of Leicester
Min Liu,"Institute of Computing Technology, Chinese Academy of Sciences"
Wai-Xi Liu,Guangzhou University
Zhi Liu,"The University of Electro-Communications, Japan"
Ioana Livadariu,Simula Research Laboratory
Zhetao Li,Xiangtan University
Changqing Luo,Virginia Commonwealth University
Xiapu Luo,The Hong Kong Polytechnic University
Rongxing Lu,University of New Brunswick
Yunlong Lu,Beijing University of Posts and Telecommunications
Feng Lyu,Central South University
Pietro Manzoni,"Universitat Politècnica de València, Spain"
Giuseppe Di Modica,University of Bologna
Di Niu,"University of Alberta, Canada"
Yasuo Okabe,Kyoto University
Sangheon Pack,Korea University
Miao Pan,"University of Houston, USA"
Dan Pei,"Tsinghua University, China"
Kandaraj Piamrat,LS2N / University of Nantes
Kaliappa Ravindran,City University of New York
Danda Rawat,Howard University
Ju Ren,Tsinghua University
Francesco Restuccia,Northeastern University
Abusayeed Saifullah,Iowa State University
Meng Shen,"Beijing Institute of Technology, China"
Hiroshi Shigeno,Keio University
Hideyuki Shimonishi,NEC
Biplab Sikdar,National University of Singapore
Simone Silvestri,University of Kentucky
Houbing Song,"Embry-Riddle Aeronautical University, USA"
Wen Sun,Northwestern Polytechnical University
Junji Takemasa,Osaka University
Haisheng Tan,University of Science and Technology of China
Ye Tian,Beijing University of Posts and Telecommunications
Eirini Eleni Tsiropoulou,University of New Mexico
Keisuke Uehara,KEIO University
Bo Wang,"Tsinghua University, China"
Dan Wang,The Hong Kong Polytechnic University
Haiyang Wang,"University of Minnesota at Duluth, USA"
Yi Wang,Southern University of Science and Technology
Zhibo Wang,Zhejiang University
Kohei Watabe,Nagaoka University of Technology
Michael Welzl,University of Oslo
Tilman Wolf,University of Massachusetts Amherst
Celimuge Wu,The University of Electro-Communications
Chuan Wu,The University of Hong Kong
Fan Wu,"Shanghai Jiao Tong University, China"
Kui Wu,University of Victoria
Weiwei Wu,Southeast University
Yuan Wu,University of Macau
Chaocan Xiang,Chongqing University
Fu Xiao,Nanjing University of Posts and Telecommunications
Liang Xiao,Xiamen University
Yang Xiao,The University of Alabama
Chenren Xu,Peking University
Yang Xu,Fudan University
Yuedong Xu,Fudan University
Jie Yang,"Florida State University, USA"
Panlong Yang,University of Science and Technology of China
Yating Yang,"Beijing Institute of Technology, China"
Fan Ye,"Stony Brook University, USA"
Feng Ye,University of Dayton
Shui Yu,"University of Technology Sydney, Australia"
Huacheng Zeng,"Michigan State University, USA"
Beichuan Zhang,University of Arizona
Chaokun Zhang,Tianjin University
Jiao Zhang,"Beijing University of Post and Telecommunications, China"
Lei Zhang,"Tsinghua University, China"
Liang Zhang,Huawei Corporation
Shenglin Zhang,Nankai University
Xinggong Zhang,"Peking University, China"
Yuchao Zhang,"Beijing University of Posts and Telecommunications, China"
Zhi-Li Zhang,University of Minnesota
Baokang Zhao,National University of Defense Technology
Yi Zhao,Tsinghua University
Kai Zheng,Huawei Technologies
Xiaolong Zheng,Beijing University of Posts and Telecommunications
Liehuang Zhu,Beijing Institute of Technology
Yifei Zhu,Shanghai Jiao Tong University
